id,sensol-num,value,match-num,startTime
873,0,100,0,2.618
874,0,100,0,2.639
875,0,100,0,2.66
876,0,100,0,2.685
877,0,100,0,2.706
878,0,100,0,2.725
879,0,100,0,2.756
880,0,100,0,2.772
881,1,100,0,2.79
882,1,100,0,2.82
883,1,100,0,2.854
884,1,100,0,2.877
885,1,100,0,2.894
886,1,100,0,2.912
887,1,100,0,2.937
888,1,100,0,2.954
889,1,100,0,2.98
890,1,100,0,3.009
891,1,100,0,3.026
892,1,100,0,3.052
893,1,100,0,3.072
894,1,100,0,3.091
895,1,100,0,3.11
896,1,100,0,3.132
897,1,100,0,3.163
898,1,100,0,3.18
899,1,100,0,3.21
900,1,100,0,3.227
901,1,100,0,3.244
902,1,100,0,3.277
903,1,100,0,3.293
904,1,100,0,3.309
905,1,100,0,3.338
906,1,100,0,3.356
907,1,100,0,3.374
908,1,100,0,3.403
909,1,100,0,3.42
910,1,100,0,3.447
911,1,100,0,3.462
912,1,100,0,3.487
913,1,100,0,3.515
914,1,100,0,3.532
915,1,100,0,3.562
916,1,100,0,3.586
917,1,100,0,3.602
918,1,100,0,3.624
919,1,100,0,3.642
920,1,100,0,3.671
921,1,100,0,3.685
922,1,100,0,3.705
923,1,100,0,3.737
924,1,100,0,3.757
925,1,100,0,3.784
926,1,100,0,3.806
927,1,100,0,3.823
928,1,100,0,3.848
929,1,100,0,3.863
930,1,100,0,3.894
931,1,100,0,3.912
932,1,100,0,3.933
933,1,100,0,3.96
934,1,100,0,3.978
935,1,100,0,4.012
936,1,100,0,4.028
937,1,100,0,4.051
938,1,100,0,4.077
939,1,100,0,4.095
940,1,100,0,4.13
941,1,100,0,4.144
942,1,100,0,4.162
943,1,100,0,4.192
944,1,100,0,4.211
945,1,100,0,4.228
946,1,100,0,4.261
947,1,100,0,4.278
948,2,96,0,4.295
949,2,94,0,4.325
950,2,92,0,4.345
951,2,90,0,4.362
952,2,88,0,4.391
953,2,85,0,4.409
954,2,83,0,4.43
955,2,80,0,4.459
956,2,78,0,4.476
957,2,77,0,4.5
958,2,75,0,4.519
959,2,72,0,4.543
960,2,71,0,4.559
961,2,70,0,4.579
962,2,68,0,4.61
963,2,66,0,4.628
964,2,65,0,4.645
965,2,64,0,4.675
966,2,62,0,4.693
967,2,62,0,4.721
968,2,60,0,4.741
969,2,59,0,4.761
970,2,58,0,4.787
971,2,57,0,4.805
972,2,57,0,4.824
973,2,55,0,4.856
974,2,53,0,4.875
975,2,53,0,4.902
976,2,51,0,4.923
977,2,50,0,4.943
978,2,50,0,4.967
979,2,49,0,4.983
980,2,49,0,5.008
981,2,49,0,5.025
982,2,48,0,5.044
983,2,47,0,5.072
984,2,46,0,5.09
985,2,46,0,5.116
986,2,45,0,5.143
987,2,45,0,5.16
988,2,44,0,5.187
989,2,44,0,5.206
990,2,43,0,5.231
991,2,43,0,5.254
992,2,42,0,5.271
993,2,42,0,5.294
994,2,42,0,5.31
995,2,42,0,5.336
996,2,41,0,5.357
997,2,41,0,5.376
998,2,41,0,5.406
999,2,40,0,5.423
1000,2,40,0,5.442
1001,2,39,0,5.471
1002,2,39,0,5.489
1003,2,39,0,5.516
1004,2,39,0,5.538
1005,2,39,0,5.561
1006,2,39,0,5.578
1007,2,39,0,5.597
1008,2,39,0,5.629
1009,2,38,0,5.646
1010,2,38,0,5.68
1011,2,38,0,5.698
1012,2,38,0,5.715
1013,2,38,0,5.745
1014,2,38,0,5.769
1015,2,38,0,5.794
1016,2,38,0,5.813
1017,2,38,0,5.845
1018,2,38,0,5.864
1019,2,38,0,5.885
1020,2,38,0,5.913
1021,2,38,0,5.936
1022,2,38,0,5.952
1023,2,38,0,5.977
1024,2,38,0,5.999
1025,2,38,0,6.036
1026,2,38,0,6.051
1027,2,38,0,6.075
1028,2,38,0,6.112
1029,2,38,0,6.129
1030,2,38,0,6.159
1031,2,38,0,6.176
1032,2,38,0,6.194
1033,2,38,0,6.223
1034,2,38,0,6.242
1035,2,38,0,6.27
1036,2,38,0,6.285
1037,2,38,0,6.305
1038,2,38,0,6.326
1039,2,38,0,6.345
1040,2,38,0,6.363
1041,2,38,0,6.39
1042,2,38,0,6.407
1043,2,38,0,6.43
1044,2,38,0,6.446
1045,2,38,0,6.464
1046,2,38,0,6.495
1047,2,38,0,6.512
1048,2,38,0,6.528
1049,2,38,0,6.557
1050,2,38,0,6.574
1051,2,38,0,6.603
1052,2,38,0,6.639
1053,2,38,0,6.666
1054,2,38,0,6.686
1055,2,38,0,6.702
1056,2,38,0,6.724
1057,2,38,0,6.743
1058,2,38,0,6.767
1059,2,38,0,6.796
1060,2,38,0,6.81
1061,2,0:0:0,1,0.017
1062,2,0:0:0,1,0.071
1063,2,0:0:0,1,0.161
1064,2,0:0:0,1,0.206
1065,2,0:0:0,1,0.249
1066,2,0:0:0,1,0.267
1067,2,0:0:0,1,0.287
1068,2,0:0:0,1,0.318
1069,2,0:0:0,1,0.341
1070,2,0:0:0,1,0.359
1071,2,0:0:0,1,0.377
1072,2,0:0:0,1,0.411
1073,2,0:0:0,1,0.427
1074,2,0:0:0,1,0.448
1075,2,0:0:0,1,0.477
1076,2,0:0:0,1,0.498
1077,2,0:0:0,1,0.534
1078,2,0:0:0,1,0.562
1079,2,0:0:0,1,0.588
1080,2,0:0:0,1,0.617
1081,2,0:0:0,1,0.637
1082,2,0:0:0,1,0.673
1083,2,100,2,0.026
1084,2,100,2,0.043
1085,2,100,2,0.062
1086,2,100,2,0.098
1087,2,100,2,0.117
1088,2,100,2,0.141
1089,2,100,2,0.161
1090,2,100,2,0.181
1091,2,100,2,0.206
1092,2,100,2,0.226
1093,2,100,2,0.243
1094,2,100,2,0.273
1095,2,100,2,0.294
1096,2,100,2,0.313
1097,2,100,2,0.344
1098,2,100,2,0.367
1099,2,100,2,0.381
1100,2,100,2,0.407
1101,2,100,2,0.424
1102,2,100,2,0.439
1103,2,100,2,0.46
1104,2,100,2,0.479
1105,2,100,2,0.497
1106,2,100,2,0.525
1107,2,100,2,0.543
1108,2,100,2,0.574
1109,2,100,2,0.592
1110,2,100,2,0.612
1111,2,100,2,0.645
1112,2,100,2,0.682
1113,2,0:0:0,3,0.025
1114,2,0:0:0,3,0.044
1115,2,0:0:0,3,0.079
1116,2,0:0:0,3,0.107
1117,2,0:0:0,3,0.125
1118,2,0:0:0,3,0.165
1119,2,0:0:0,3,0.197
1120,2,0:0:0,3,0.226
1121,2,0:0:0,3,0.247
1122,2,0:0:0,3,0.266
1123,2,0:0:0,3,0.299
1124,2,0:0:0,3,0.325
1125,2,0:0:0,3,0.36
1126,2,0:0:0,3,0.375
1127,2,0:0:0,3,0.396
1128,2,0:0:0,3,0.431
1129,2,0:0:0,3,0.453
1130,2,0:0:0,3,0.485
1131,2,0:0:0,3,0.505
1132,2,0:0:0,3,0.522
1133,2,0:0:0,3,0.557
1134,2,0:0:0,3,0.575
1135,2,0:0:0,3,0.61
1136,2,0:0:0,3,0.635
1137,2,0:0:0,3,0.656
1138,2,0:0:0,3,0.673
1139,2,100,4,0.048
1140,2,100,4,0.064
1141,2,100,4,0.102
1142,2,100,4,0.129
1143,2,100,4,0.168
1144,2,100,4,0.187
1145,2,100,4,0.204
1146,2,100,4,0.235
1147,2,100,4,0.252
1148,2,100,4,0.28
1149,2,100,4,0.299
1150,2,100,4,0.318
1151,2,100,4,0.342
1152,2,100,4,0.359
1153,2,100,4,0.376
1154,2,100,4,0.402
1155,2,100,4,0.419
1156,2,100,4,0.44
1157,2,100,4,0.464
1158,2,100,4,0.486
1159,2,100,4,0.505
1160,2,100,4,0.526
1161,2,100,4,0.544
1162,2,100,4,0.57
1163,2,100,4,0.593
1164,2,100,4,0.618
1165,2,100,4,0.644
1166,2,100,4,0.671
1167,2,100,4,0.696
1168,2,100,4,0.72
1169,2,100,4,0.741
1170,2,0:0:159,5,0.031
1171,2,0:0:159,5,0.052
1172,2,0:0:159,5,0.091
1173,2,0:0:159,5,0.114
1174,2,0:0:159,5,0.131
1175,2,0:0:159,5,0.165
1176,2,0:0:159,5,0.184
1177,2,0:0:159,5,0.204
1178,2,0:0:159,5,0.241
1179,2,0:0:159,5,0.265
1180,2,0:0:159,5,0.282
1181,2,0:0:159,5,0.311
1182,2,0:0:159,5,0.336
1183,2,0:0:159,5,0.365
1184,2,0:0:159,5,0.397
1185,2,0:0:159,5,0.419
1186,2,0:0:159,5,0.445
1187,2,0:0:159,5,0.473
1188,2,0:0:159,5,0.489
1189,2,0:0:159,5,0.515
1190,2,0:0:159,5,0.556
1191,2,0:0:159,5,0.592
1192,2,0:0:159,5,0.61
1193,2,0:0:159,5,0.634
1194,2,0:0:159,5,0.66
1195,2,0:0:159,5,0.687
1196,2,0:0:159,5,0.722
1197,2,0:0:159,5,0.739
1198,2,0:0:159,5,0.759
1199,2,0:0:159,5,0.791
1200,2,0:0:159,5,0.809
1201,2,0:0:159,5,0.854
1202,2,0:0:159,5,0.877
1203,2,0:0:159,5,0.897
1204,2,0:0:159,5,0.937
1205,2,0:0:159,5,0.959
1206,2,0:0:159,5,0.985
1207,2,0:0:159,5,1.005
,,,,
1209,2,0:0:0,0,0.018
1210,2,0:0:0,0,0.035
1211,2,0:0:0,0,0.067
1212,2,0:0:0,0,0.091
1213,2,0:0:0,0,0.127
1214,2,0:0:0,0,0.16
1215,2,0:0:0,0,0.192
1216,2,0:0:0,0,0.219
1217,2,0:0:0,0,0.253
1218,2,0:0:0,0,0.277
1219,2,0:0:0,0,0.311
1220,2,0:0:0,0,0.334
1221,2,0:0:0,0,0.364
1222,2,0:0:0,0,0.382
1223,2,0:0:0,0,0.407
1224,2,0:0:0,0,0.441
1225,2,0:0:0,0,0.461
1226,2,0:0:0,0,0.481
1227,2,0:0:0,0,0.506
1228,2,0:0:0,0,0.535
1229,2,0:0:0,0,0.558
1230,2,0:0:0,0,0.575
1231,2,0:0:0,0,0.612
1232,2,0:0:0,0,0.637
1233,2,0:0:0,0,0.656
1234,2,0:0:0,0,0.672
1235,2,0:0:0,0,0.712
1236,2,0:0:0,0,0.738
1237,2,0:0:0,0,0.763
1238,2,0:0:0,0,0.789
1239,2,0:0:0,0,0.815
1240,2,0:0:0,0,0.843
1241,2,0:0:0,0,0.873
1242,2,0:0:0,0,0.894
1243,2,0:0:0,0,0.929
1244,2,0:0:0,0,0.95
1245,2,0:0:0,0,0.973
1246,2,0:0:0,0,1.0
1247,2,0:0:0,0,1.021
1248,2,0:0:0,0,1.039
1249,2,0:0:0,0,1.074
1250,2,0:0:0,0,1.096
1251,2,0:0:0,0,1.112
1252,2,0:0:0,0,1.133
1253,2,0:0:0,0,1.151
1254,2,0:0:0,0,1.18
1255,2,0:0:0,0,1.2
1256,2,0:0:0,1,0.031
1257,2,0:0:0,1,0.052
1258,2,0:0:0,1,0.069
1259,2,0:0:0,1,0.085
1260,2,0:0:0,1,0.12
1261,2,0:0:0,1,0.137
1262,2,0:0:0,1,0.154
1263,2,0:0:0,1,0.195
1264,2,0:0:0,1,0.216
1265,2,0:0:0,1,0.235
1266,2,0:0:0,1,0.265
1267,2,0:0:0,1,0.285
1268,2,0:0:0,1,0.308
1269,2,0:0:0,1,0.331
1270,2,0:0:0,1,0.359
1271,2,0:0:0,1,0.395
1272,2,0:0:0,1,0.42
1273,2,0:0:0,1,0.444
1274,2,0:0:0,1,0.459
1275,2,0:0:0,1,0.495
1276,2,0:0:0,1,0.523
1277,2,0:0:0,1,0.54
1278,2,0:0:0,1,0.555
1279,2,0:0:0,1,0.598
1280,2,0:0:0,1,0.63
1281,2,0:0:0,1,0.661
1282,2,0:0:0,1,0.676
1283,2,0:0:0,1,0.694
1284,2,0:0:0,1,0.728
1285,2,0:0:0,1,0.752
1286,2,38,2,0.028
1287,2,38,2,0.049
1288,2,38,2,0.086
1289,2,38,2,0.109
1290,2,38,2,0.134
1291,2,38,2,0.162
1292,2,38,2,0.185
1293,2,38,2,0.209
1294,2,38,2,0.234
1295,2,38,2,0.252
1296,2,38,2,0.268
1297,2,38,2,0.289
1298,2,38,2,0.316
1299,2,38,2,0.333
1300,2,38,2,0.35
1301,2,38,2,0.374
1302,2,38,2,0.392
1303,2,38,2,0.422
1304,2,38,2,0.444
1305,2,38,2,0.459
1306,2,38,2,0.484
1307,2,38,2,0.5
1308,2,38,2,0.517
1309,2,38,2,0.54
1310,2,38,2,0.558
1311,2,38,2,0.584
1312,2,38,2,0.604
1313,2,38,2,0.623
1314,2,38,2,0.659
1315,2,38,2,0.68
1316,2,38,2,0.706
1317,2,38,2,0.726
1318,2,38,2,0.745
1319,2,0:0:159,3,0.026
1320,2,0:0:159,3,0.048
1321,2,0:0:159,3,0.068
1322,2,0:0:159,3,0.098
1323,2,0:0:159,3,0.123
1324,2,0:0:159,3,0.154
1325,2,0:0:159,3,0.179
1326,2,0:0:159,3,0.222
1327,2,0:0:159,3,0.247
1328,2,0:0:159,3,0.285
1329,2,0:0:159,3,0.305
1330,2,0:0:159,3,0.33
1331,2,0:0:159,3,0.366
1332,2,0:0:159,3,0.387
1333,2,0:0:159,3,0.405
1334,2,0:0:159,3,0.423
1335,2,0:0:159,3,0.448
1336,2,0:0:159,3,0.48
1337,2,0:0:159,3,0.496
1338,2,0:0:159,3,0.514
1339,2,0:0:159,3,0.532
1340,2,0:0:159,3,0.572
1341,2,0:0:159,3,0.594
1342,2,0:0:159,3,0.612
1343,2,0:0:159,3,0.65
1344,2,0:0:159,3,0.668
1345,2,0:0:159,3,0.685
1346,2,0:0:159,3,0.711
1347,2,0:0:159,3,0.739
1348,2,0:0:159,3,0.76
1349,2,100,4,0.019
1350,2,100,4,0.053
1351,2,100,4,0.08
1352,2,100,4,0.104
1353,2,100,4,0.127
1354,2,100,4,0.155
1355,2,100,4,0.173
1356,2,100,4,0.189
1357,2,100,4,0.22
1358,2,100,4,0.238
1359,2,100,4,0.261
1360,2,100,4,0.277
1361,2,100,4,0.296
1362,2,100,4,0.317
1363,2,100,4,0.336
1364,2,100,4,0.361
1365,2,100,4,0.379
1366,2,100,4,0.399
1367,2,100,4,0.428
1368,2,100,4,0.445
1369,2,100,4,0.479
1370,2,100,4,0.499
1371,2,100,4,0.516
1372,2,100,4,0.543
1373,2,100,4,0.56
1374,2,100,4,0.59
1375,2,100,4,0.607
1376,2,100,4,0.628
1377,2,100,4,0.659
1378,2,100,4,0.678
1379,2,100,4,0.71
1380,2,100,4,0.733
1381,2,100,4,0.771
1382,2,100,4,0.805
1383,2,100,5,0.016
1384,2,100,5,0.035
1385,2,100,5,0.068
1386,2,100,5,0.088
1387,2,100,5,0.111
1388,2,100,5,0.132
1389,2,100,5,0.159
1390,2,100,5,0.177
1391,2,100,5,0.194
1392,2,100,5,0.223
1393,2,100,5,0.241
1394,2,100,5,0.267
1395,2,100,5,0.283
1396,2,100,5,0.308
1397,2,100,5,0.336
1398,2,100,5,0.35
1399,2,100,5,0.373
1400,2,100,5,0.401
1401,2,100,5,0.432
1402,2,100,5,0.449
1403,2,100,5,0.465
1404,2,100,5,0.498
1405,2,100,5,0.515
1406,2,100,5,0.541
1407,2,100,5,0.556
1408,2,100,5,0.574
1409,2,100,5,0.604
1410,2,100,5,0.622
1411,2,100,5,0.659
1412,2,100,5,0.676
1413,2,100,5,0.691
1414,2,100,5,0.716
1415,2,100,5,0.733
1416,2,100,5,0.762
1417,2,100,5,0.778
1418,2,100,5,0.802
1419,2,100,5,0.832
1420,2,100,5,0.849
1421,2,100,5,0.865
1422,2,100,5,0.893
1423,2,100,5,0.91
1424,2,100,5,0.943
1425,2,100,5,0.96
1426,2,100,5,0.995
1427,2,100,5,1.013
