id,mode,value,value-mode
4007,,130:0:0,paint
4008,,130:0:0,paint
4009,,130:0:0,paint
4010,,130:0:0,paint
4011,,130:0:0,paint
4012,,130:0:0,paint
4013,,130:0:0,paint
4014,,130:0:0,paint
4015,,130:0:0,paint
4016,,130:0:0,paint
4017,,130:0:0,paint
4018,,130:0:0,paint
4019,,130:0:0,paint
4020,,130:0:0,paint
4021,,130:0:0,paint
4022,,130:0:0,paint
4023,,130:0:0,paint
4024,,130:0:0,paint
4025,,130:0:0,paint
4026,,130:0:0,paint
4027,,130:0:0,paint
4028,,130:0:0,paint
4029,,130:0:0,paint
4030,,130:0:0,paint
4031,,130:0:0,paint
4032,,130:0:0,paint
4033,,130:0:0,paint
4034,,130:0:0,paint
4035,,130:0:0,paint
4036,,130:0:0,paint
4037,,130:0:0,paint
4038,,130:0:0,paint
4039,,130:0:0,paint
4040,,130:0:0,paint
4041,,130:0:0,paint
4042,,130:0:0,paint
4043,,130:0:0,paint
4044,,130:0:0,paint
4045,,130:0:0,paint
4046,,130:0:0,paint
4047,,130:0:0,paint
4048,,130:0:0,paint
4049,,130:0:0,paint
4050,,130:0:0,paint
4051,,130:0:0,paint
4052,,130:0:0,paint
4053,,130:0:0,paint
4054,,130:0:0,paint
4055,,130:0:0,paint
4056,,130:0:0,paint
4057,,130:0:0,paint
4058,,130:0:0,paint
4059,,130:0:0,paint
4060,,130:0:0,paint
4061,,130:0:0,paint
4062,,130:0:0,paint
4063,,130:0:0,paint
4064,,130:0:0,paint
4065,,130:0:0,paint
4066,,130:0:0,paint
4067,,130:0:0,paint
4068,,130:0:0,paint
4069,,130:0:0,paint
4070,,130:0:0,paint
4071,,130:0:0,paint
4072,,130:0:0,paint
4073,,130:0:0,paint
4074,,130:0:0,paint
4075,,130:0:0,paint
4076,,130:0:0,paint
4077,,130:0:0,paint
4078,,130:0:0,paint
4079,,130:0:0,paint
4080,,130:0:0,paint
4081,,130:0:0,paint
4082,,130:0:0,paint
4083,,130:0:0,paint
4084,,130:0:0,paint
4085,,130:0:0,paint
4086,,130:0:0,paint
4087,,130:0:0,paint
4088,,130:0:0,paint
4089,,130:0:0,paint
4090,,130:0:0,paint
4091,,130:0:0,paint
4092,,130:0:0,paint
4093,,130:0:0,paint
4094,,130:0:0,paint
4095,,130:0:0,paint
4096,,130:0:0,paint
4097,,130:0:0,paint
4098,,130:0:0,paint
4099,,130:0:0,paint
4100,,130:0:0,paint
4101,,130:0:0,paint
4102,,130:0:0,paint
4103,,130:0:0,paint
4104,,130:0:0,paint
4105,,130:0:0,paint
4106,,130:0:0,paint
4107,,130:0:0,paint
4108,,130:0:0,paint
4109,,130:0:0,paint
4110,,130:0:0,paint
4111,,130:0:0,paint
4112,,130:0:0,paint
4113,,130:0:0,paint
4114,,130:0:0,paint
4115,,130:0:0,paint
4116,,130:0:0,paint
4117,,130:0:0,paint
4118,,130:0:0,paint
4119,,130:0:0,paint
4120,,130:0:0,paint
4121,,130:0:0,paint
4122,,130:0:0,paint
4123,,130:0:0,paint
4124,,130:0:0,paint
4125,,130:0:0,paint
4126,,130:0:0,paint
4127,,130:0:0,paint
4128,,130:0:0,paint
4129,,130:0:0,paint
4130,,130:0:0,paint
4131,,130:0:0,paint
4132,,130:0:0,paint
4133,,130:0:0,paint
4134,,130:0:0,paint
4135,,130:0:0,paint
4136,,0:0:5,paint
4137,,0:0:10,paint
4138,,0:0:14,paint
4139,,0:0:18,paint
4140,,0:0:36,paint
4141,,0:0:43,paint
4142,,0:0:51,paint
4143,,0:0:66,paint
4144,,0:0:79,paint
4145,,0:0:86,paint
4146,,0:0:91,paint
4147,,0:0:105,paint
4148,,0:0:108,paint
4149,,0:0:110,paint
4150,,0:0:115,paint
4151,,0:0:116,paint
4152,,0:0:118,paint
4153,,0:0:121,paint
4154,,0:0:121,paint
4155,,0:0:125,paint
4156,,0:0:126,paint
4157,,0:0:126,paint
4158,,0:0:127,paint
4159,,0:0:128,paint
4160,,0:0:128,paint
4161,,0:0:128,paint
4162,,0:0:128,paint
4163,,0:0:128,paint
4164,,0:0:128,paint
4165,,0:0:128,paint
4166,,0:0:128,paint
4167,,0:0:133,paint
4168,,0:0:143,paint
4169,,0:0:148,paint
4170,,0:0:158,paint
4171,,0:0:166,paint
4172,,0:0:171,paint
4173,,0:0:175,paint
4174,,0:0:185,paint
4175,,0:0:189,paint
4176,,0:0:192,paint
4177,,0:0:195,paint
4178,,0:0:201,paint
4179,,0:0:205,paint
4180,,0:0:208,paint
4181,,0:0:212,paint
4182,,0:0:214,paint
4183,,0:0:216,paint
4184,,0:0:217,paint
4185,,0:0:219,paint
4186,,0:0:220,paint
4187,,0:0:223,paint
4188,,0:0:227,paint
4189,,0:0:231,paint
4190,,0:0:231,paint
4191,,0:0:231,paint
4192,,0:0:231,paint
4193,,0:0:231,paint
4194,,0:0:231,paint
4195,,0:0:231,paint
4196,,0:0:231,paint
4197,,0:0:231,paint
4198,,0:0:231,paint
4199,,0:0:231,paint
4200,,0:0:231,paint
4201,,0:0:231,paint
4202,,0:0:231,paint
4203,,0:0:231,paint
4204,,0:0:231,paint
4205,,0:0:231,paint
4206,,0:0:231,paint
4207,,0:0:231,paint
4208,,0:0:231,paint
4209,,0:0:231,paint
4210,,0:0:231,paint
4211,,0:0:231,paint
4212,,0:0:231,paint
4213,,0:0:231,paint
4214,,0:0:231,paint
4215,,0:0:231,paint
4216,,0:0:231,paint
4217,,0:0:231,paint
4218,,0:0:231,paint
4219,,0:0:231,paint
4220,,0:0:231,paint
4221,,0:0:231,paint
4222,,0:0:231,paint
4223,,0:0:231,paint
4224,,0:0:231,paint
4225,,0:0:231,paint
4226,,0:0:231,paint
4227,,0:0:231,paint
4228,,0:0:231,paint
4229,,0:0:231,paint
4230,,0:0:231,paint
4231,,0:0:231,paint
4232,,0:0:231,paint
4233,,0:0:231,paint
4234,,0:0:231,paint
4235,,0:0:231,paint
4236,,0:0:231,paint
4237,,0:0:231,paint
4238,,0:0:231,paint
4239,,0:0:231,paint
4240,,0:0:231,paint
4241,,0:0:231,paint
4242,,0:0:231,paint
4243,,0:0:231,paint
4244,,0:0:231,paint
4245,,0:0:231,paint
4246,,0:0:231,paint
4247,,0:0:231,paint
4248,,0:0:231,paint
4249,,0:0:231,paint
4250,,0:0:231,paint
4251,,0:0:231,paint
4252,,0:0:231,paint
4253,,0:0:231,paint
4254,,0:0:231,paint
4255,,0:0:231,paint
4256,,0:0:231,paint
4257,,0:0:231,paint
4258,,0:0:231,paint
4259,,0:0:231,paint
4260,,0:0:231,paint
4261,,0:0:231,paint
4262,,0:0:231,paint
4263,,0:0:231,paint
4264,,0:0:231,paint
4265,,0:0:231,paint
4266,,0:0:231,paint
4267,,0:0:231,paint
4268,,0:0:231,paint
4269,,0:0:231,paint
4270,,0:0:231,paint
4271,,0:0:231,paint
4272,,0:0:231,paint
4273,,0:0:231,paint
4274,,0:0:231,paint
4275,,0:0:231,paint
4276,,0:0:231,paint
4277,,0:0:231,paint
4278,,0:0:231,paint
4279,,0:0:231,paint
4280,,0:0:231,paint
4281,,0:0:231,paint
4282,,0:0:231,paint
4283,,0:0:231,paint
4284,,0:0:231,paint
4285,,0:0:231,paint
4286,,0:0:231,paint
4287,,0:0:231,paint
4288,,0:0:231,paint
4289,,0:0:231,paint
4290,,0:0:231,paint
4291,,0:0:231,paint
4292,,0:0:231,paint
4293,,0:0:231,paint
4294,,0:0:231,paint
4295,,0:0:231,paint
4296,,0:0:231,paint
4297,,0:0:231,paint
4298,,0:0:231,paint
4299,,0:0:231,paint
4300,,0:0:231,paint
4301,,0:0:231,paint
4302,,0:0:231,paint
4303,,0:0:231,paint
4304,,0:0:231,paint
4305,,0:0:231,paint
4306,,0:0:231,paint
4307,,0:0:231,paint
4308,,0:0:231,paint
4309,,0:0:231,paint
4310,,0:0:231,paint
4311,,0:0:231,paint
4312,,0:0:231,paint
4313,,0:0:231,paint
4314,,0:0:231,paint
4315,,0:0:231,paint
4316,,0:0:231,paint
4317,,0:0:231,paint
4318,,0:0:231,paint
4319,,0:0:231,paint
4320,,0:0:231,paint
4321,,0:0:231,paint
4322,,0:0:231,paint
4323,,0:0:231,paint
4324,,0:0:231,paint
4325,,0:0:231,paint
4326,,0:0:231,paint
4327,,0:0:231,paint
4328,,0:0:231,paint
4329,,0:0:231,paint
4330,,0:0:231,paint
4331,,0:0:231,paint
4332,,0:0:231,paint
4333,,0:0:231,paint
4334,,0:0:231,paint
4335,,0:0:231,paint
4336,,0:0:231,paint
4337,,0:0:231,paint
4338,,0:0:231,paint
4339,,0:0:231,paint
4340,,0:0:231,paint
4341,,0:0:231,paint
4342,,0:0:231,paint
4343,,0:0:231,paint
4344,,0:0:231,paint
4345,,0:0:231,paint
4346,,0:0:231,paint
4347,,0:0:231,paint
4348,,0:0:231,paint
4349,,0:0:231,paint
4350,,0:0:231,paint
4351,,0:0:231,paint
4352,,0:0:231,paint
4353,,0:0:231,paint
4354,,0:0:231,paint
4355,,0:0:231,paint
4356,,0:0:231,paint
4357,,0:0:231,paint
4358,,2:7,nib
4359,,2:7,nib
4360,,2:7,nib
4361,,2:7,nib
4362,,2:7,nib
4363,,2:7,nib
4364,,2:7,nib
4365,,2:7,nib
4366,,2:7,nib
4367,,2:7,nib
4368,,2:7,nib
4369,,2:7,nib
4370,,2:7,nib
4371,,2:7,nib
4372,,2:7,nib
4373,,2:7,nib
4374,,2:7,nib
4375,,2:7,nib
4376,,2:7,nib
4377,,2:7,nib
4378,,2:7,nib
4379,,2:7,nib
4380,,2:7,nib
4381,,2:7,nib
4382,,2:7,nib
4383,,2:7,nib
4384,,2:7,nib
4385,,2:7,nib
4386,,2:7,nib
4387,,2:7,nib
4388,,2:7,nib
4389,,2:7,nib
4390,,2:7,nib
4391,,2:7,nib
4392,,2:7,nib
4393,,2:7,nib
4394,,2:7,nib
4395,,2:7,nib
4396,,2:7,nib
4397,,2:7,nib
4398,,2:7,nib
4399,,2:7,nib
4400,,2:7,nib
4401,,2:7,nib
4402,,2:7,nib
4403,,2:7,nib
4404,,2:7,nib
4405,,2:61,nib
4406,,2:59,nib
4407,,2:56,nib
4408,,2:52,nib
4409,,2:50,nib
4410,,2:46,nib
4411,,2:44,nib
4412,,2:42,nib
4413,,2:38,nib
4414,,2:38,nib
4415,,2:38,nib
4416,,2:29,nib
4417,,2:28,nib
4418,,2:25,nib
4419,,2:23,nib
4420,,2:22,nib
4421,,2:21,nib
4422,,2:20,nib
4423,,2:20,nib
4424,,2:18,nib
4425,,2:17,nib
4426,,2:17,nib
4427,,2:17,nib
4428,,2:15,nib
4429,,2:15,nib
4430,,2:15,nib
4431,,2:15,nib
4432,,2:15,nib
4433,,2:15,nib
4434,,2:15,nib
4435,,2:15,nib
4436,,2:15,nib
4437,,2:15,nib
4438,,2:28,nib
4439,,2:31,nib
4440,,2:34,nib
4441,,2:46,nib
4442,,2:49,nib
4443,,2:51,nib
4444,,2:51,nib
4445,,2:51,nib
4446,,2:51,nib
4447,,2:51,nib
4448,,2:69,nib
4449,,2:71,nib
4450,,2:71,nib
4451,,2:71,nib
4452,,2:71,nib
4453,,2:71,nib
4454,,2:71,nib
4455,,2:71,nib
4456,,2:71,nib
4457,,2:71,nib
4458,,2:71,nib
4459,,2:71,nib
4460,,2:71,nib
4461,,2:71,nib
4462,,2:71,nib
4463,,2:71,nib
4464,,2:71,nib
4465,,0:63,nib
4466,,0:60,nib
4467,,0:56,nib
4468,,0:51,nib
4469,,0:47,nib
4470,,0:44,nib
4471,,0:37,nib
4472,,0:35,nib
4473,,0:33,nib
4474,,0:27,nib
4475,,0:25,nib
4476,,0:24,nib
4477,,0:22,nib
4478,,0:20,nib
4479,,0:19,nib
4480,,0:18,nib
4481,,0:18,nib
4482,,0:17,nib
4483,,0:17,nib
4484,,0:16,nib
4485,,0:16,nib
4486,,0:16,nib
4487,,0:16,nib
4488,,0:16,nib
4489,,0:16,nib
4490,,0:16,nib
4491,,0:18,nib
4492,,0:19,nib
4493,,0:22,nib
4494,,0:25,nib
4495,,0:26,nib
4496,,0:26,nib
4497,,0:33,nib
4498,,0:38,nib
4499,,0:40,nib
4500,,0:43,nib
4501,,0:48,nib
4502,,0:50,nib
4503,,0:53,nib
4504,,0:56,nib
4505,,0:57,nib
4506,,0:58,nib
4507,,0:61,nib
4508,,0:62,nib
4509,,0:63,nib
4510,,0:63,nib
4511,,0:64,nib
4512,,0:64,nib
4513,,0:65,nib
4514,,0:65,nib
4515,,0:65,nib
4516,,0:66,nib
4517,,0:66,nib
4518,,0:67,nib
4519,,0:67,nib
4520,,0:68,nib
4521,,0:68,nib
4522,,0:68,nib
4523,,0:68,nib
4524,,0:68,nib
4525,,0:68,nib
4526,,0:68,nib
4527,,0:68,nib
4528,,0:68,nib
4529,,0:68,nib
4530,,0:68,nib
4531,,0:68,nib
4532,,0:68,nib
4533,,0:68,nib
4534,,0:68,nib
4535,,0:68,nib
4536,,0:68,nib
4537,,0:68,nib
4538,,0:68,nib
4539,,0:68,nib
4540,,0:68,nib
4541,,0:68,nib
4542,,0:68,nib
4543,,0:68,nib
4544,,0:68,nib
4545,,0:68,nib
4546,,0:68,nib
4547,,0:68,nib
4548,,0:68,nib
4549,,0:68,nib
4550,,0:68,nib
4551,,0:68,nib
4552,,0:68,nib
4553,,0:68,nib
4554,,0:68,nib
4555,,0:68,nib
4556,,0:68,nib
4557,,0:68,nib
4558,,0:68,nib
4559,,0:68,nib
4560,,0:68,nib
4561,,0:68,nib
4562,,0:68,nib
4563,,0:68,nib
4564,,0:68,nib
4565,,0:68,nib
4566,,0:68,nib
4567,,0:68,nib
4568,,0:68,nib
4569,,0:68,nib
4570,,0:68,nib
4571,,0:68,nib
4572,,0:68,nib
4573,,0:68,nib
4574,,0:68,nib
4575,,0:68,nib
4576,,0:68,nib
4577,,0:68,nib
4578,,0:68,nib
4579,,0:68,nib
4580,,0:68,nib
4581,,0:68,nib
4582,,0:68,nib
4583,,0:68,nib
4584,,0:68,nib
4585,,0:68,nib
4586,,0:68,nib
4587,,0:68,nib
4588,,0:68,nib
4589,,0:68,nib
4590,,0:68,nib
4591,,0:68,nib
4592,,0:68,nib
4593,,0:68,nib
4594,,0:68,nib
4595,,0:68,nib
4596,,0:68,nib
4597,,0:68,nib
4598,,0:68,nib
4599,,0:68,nib
4600,,0:68,nib
4601,,0:68,nib
4602,,0:68,nib
4603,,0:68,nib
4604,,0:68,nib
4605,,0:68,nib
4606,,0:68,nib
4607,,0:68,nib
4608,,0:68,nib
4609,,0:68,nib
4610,,0:68,nib
4611,,0:68,nib
4612,,0:68,nib
4613,,0:68,nib
4614,,0:68,nib
4615,,0:68,nib
4616,,0:68,nib
4617,,0:68,nib
4618,,0:68,nib
4619,,0:68,nib
4620,,0:68,nib
4621,,0:68,nib
4622,,0:68,nib
4623,,0:68,nib
4624,,0:68,nib
4625,,0:68,nib
4626,,0:68,nib
4627,,0:68,nib
4628,,0:68,nib
4629,,0:68,nib
4630,,0:68,nib
4631,,0:68,nib
4632,,0:68,nib
4633,,0:68,nib
4634,,0:68,nib
4635,,0:68,nib
4636,,0:68,nib
4637,,0:68,nib
4638,,0:68,nib
4639,,0:68,nib
4640,,0:68,nib
4641,,0:68,nib
4642,,0:68,nib
4643,,0:68,nib
4644,,0:68,nib
4645,,0:68,nib
4646,,0:68,nib
4647,,0:68,nib
4648,,0:68,nib
4649,,0:68,nib
4650,,0:68,nib
4651,,0:68,nib
4652,,0:68,nib
4653,,0:68,nib
4654,,0:68,nib
4655,,0:68,nib
4656,,0:68,nib
4657,,0:68,nib
4658,,0:68,nib
4659,,0:68,nib
4660,,0:68,nib
4661,,0:68,nib
4662,,0:68,nib
4663,,0:68,nib
4664,,0:68,nib
4665,,0:68,nib
4666,,0:68,nib
4667,,0:68,nib
4668,,0:68,nib
4669,,0:68,nib
4670,,0:68,nib
4671,,0:68,nib
4672,,0:68,nib
4673,,0:68,nib
4674,,0:68,nib
4675,,0:68,nib
4676,,0:68,nib
4677,,0:68,nib
4678,,0:68,nib
4679,,0:68,nib
4680,,0:68,nib
4681,,0:68,nib
4682,,0:68,nib
4683,,0:68,nib
4684,,0:68,nib
4685,,1:70,nib
4686,,1:70,nib
4687,,1:70,nib
4688,,1:69,nib
4689,,1:68,nib
4690,,1:66,nib
4691,,1:65,nib
4692,,1:63,nib
4693,,0:60,nib
4694,,1:59,nib
4695,,0:58,nib
4696,,0:56,nib
4697,,1:51,nib
4698,,1:51,nib
4699,,0:48,nib
4700,,1:48,nib
4701,,0:46,nib
4702,,0:44,nib
4703,,0:41,nib
4704,,0:41,nib
4705,,0:39,nib
4706,,0:37,nib
4707,,0:36,nib
4708,,0:34,nib
4709,,0:34,nib
4710,,0:33,nib
4711,,0:32,nib
4712,,0:31,nib
4713,,0:30,nib
4714,,0:30,nib
4715,,0:30,nib
4716,,0:30,nib
4717,,0:30,nib
4718,,0:30,nib
4719,,0:29,nib
4720,,0:28,nib
4721,,0:28,nib
4722,,0:28,nib
4723,,0:28,nib
4724,,0:28,nib
4725,,0:28,nib
4726,,0:28,nib
4727,,0:28,nib
4728,,0:28,nib
4729,,0:28,nib
4730,,0:28,nib
4731,,0:28,nib
4732,,0:28,nib
4733,,0:28,nib
4734,,0:28,nib
4735,,0:28,nib
4736,,0:28,nib
4737,,0:28,nib
4738,,0:28,nib
4739,,0:28,nib
4740,,0:29,nib
4741,,0:29,nib
4742,,0:29,nib
4743,,0:30,nib
4744,,0:32,nib
4745,,0:33,nib
4746,,0:34,nib
4747,,0:39,nib
4748,,0:40,nib
4749,,0:46,nib
4750,,0:49,nib
4751,,0:55,nib
4752,,0:60,nib
4753,,0:60,nib
4754,,0:65,nib
4755,,0:67,nib
4756,,0:67,nib
4757,,0:70,nib
4758,,0:70,nib
4759,,0:70,nib
4760,,0:70,nib
4761,,0:70,nib
4762,,0:70,nib
4763,,0:70,nib
4764,,0:70,nib
4765,,0:70,nib
4766,,0:70,nib
4767,,0:70,nib
4768,,0:70,nib
4769,,0:70,nib
4770,,0:70,nib
4771,,0:70,nib
4772,,0:70,nib
4773,,0:70,nib
4774,,0:70,nib
4775,,0:70,nib
4776,,0:70,nib
4777,,0:70,nib
4778,,0:70,nib
4779,,0:70,nib
4780,,0:70,nib
4781,,0:70,nib
4782,,0:70,nib
4783,,0:70,nib
4784,,0:70,nib
4785,,0:70,nib
4786,,0:70,nib
4787,,0:70,nib
4788,,0:70,nib
4789,,0:70,nib
4790,,0:70,nib
4791,,0:70,nib
4792,,0:70,nib
4793,,0:70,nib
4794,,0:70,nib
4795,,0:70,nib
4796,,0:70,nib
4797,,0:70,nib
4798,,0:70,nib
4799,,0:70,nib
4800,,0:70,nib
4801,,0:70,nib
4802,,7:0:0,paint
4803,,7:0:0,paint
4804,,7:0:0,paint
4805,,7:0:0,paint
4806,,7:0:0,paint
4807,,7:0:0,paint
4808,,7:0:0,paint
4809,,7:0:0,paint
4810,,7:0:0,paint
4811,,7:0:0,paint
4812,,7:0:0,paint
4813,,7:0:0,paint
4814,,7:0:0,paint
4815,,7:0:0,paint
4816,,7:0:0,paint
4817,,7:0:0,paint
4818,,7:0:0,paint
4819,,7:0:0,paint
4820,,7:0:0,paint
4821,,7:0:0,paint
4822,,7:0:0,paint
4823,,7:0:0,paint
4824,,7:0:0,paint
4825,,7:0:0,paint
4826,,7:0:0,paint
4827,,7:0:0,paint
4828,,7:0:0,paint
4829,,7:0:0,paint
4830,,7:0:0,paint
4831,,7:0:0,paint
4832,,7:0:0,paint
4833,,7:0:0,paint
4834,,7:0:0,paint
4835,,7:0:0,paint
4836,,7:0:0,paint
4837,,7:0:0,paint
4838,,7:0:0,paint
4839,,7:0:0,paint
4840,,7:0:0,paint
4841,,56:26:0,paint
4842,,60:29:0,paint
4843,,67:32:0,paint
4844,,78:37:0,paint
4845,,82:39:0,paint
4846,,93:44:0,paint
4847,,100:48:0,paint
4848,,101:49:0,paint
4849,,107:52:0,paint
4850,,107:52:0,paint
4851,,118:57:0,paint
4852,,122:59:0,paint
4853,,126:61:0,paint
4854,,130:63:0,paint
4855,,132:64:0,paint
4856,,134:65:0,paint
4857,,135:65:0,paint
4858,,136:66:0,paint
4859,,136:66:0,paint
4860,,136:66:0,paint
4861,,136:66:0,paint
4862,,136:66:0,paint
4863,,136:66:0,paint
4864,,136:66:0,paint
4865,,136:66:0,paint
4866,,136:66:0,paint
4867,,137:66:0,paint
4868,,138:67:0,paint
4869,,140:68:0,paint
4870,,140:68:0,paint
4871,,144:70:0,paint
4872,,148:72:0,paint
4873,,149:72:0,paint
4874,,152:74:0,paint
4875,,154:75:0,paint
4876,,159:77:0,paint
4877,,161:78:0,paint
4878,,162:79:0,paint
4879,,163:80:0,paint
4880,,165:81:0,paint
4881,,168:82:0,paint
4882,,167:82:0,paint
4883,,167:82:0,paint
4884,,169:82:0,paint
4885,,169:82:0,paint
4886,,170:83:0,paint
4887,,173:84:0,paint
4888,,174:85:0,paint
4889,,176:86:0,paint
4890,,178:87:0,paint
4891,,180:88:0,paint
4892,,182:89:0,paint
4893,,186:91:0,paint
4894,,188:92:0,paint
4895,,190:93:0,paint
4896,,195:95:0,paint
4897,,196:96:0,paint
4898,,197:96:0,paint
4899,,199:97:0,paint
4900,,200:98:0,paint
4901,,200:98:0,paint
4902,,200:98:0,paint
4903,,200:98:0,paint
4904,,193:193:0,paint
4905,,193:193:0,paint
4906,,193:193:0,paint
4907,,193:193:0,paint
4908,,193:193:0,paint
4909,,193:193:0,paint
4910,,193:193:0,paint
4911,,193:193:0,paint
4912,,193:193:0,paint
4913,,193:193:0,paint
4914,,193:193:0,paint
4915,,193:193:0,paint
4916,,193:193:0,paint
4917,,193:193:0,paint
4918,,193:193:0,paint
4919,,193:193:0,paint
4920,,193:193:0,paint
4921,,193:193:0,paint
4922,,193:193:0,paint
4923,,193:193:0,paint
4924,,193:193:0,paint
4925,,193:193:0,paint
4926,,193:193:0,paint
4927,,193:193:0,paint
4928,,193:193:0,paint
4929,,193:193:0,paint
4930,,193:193:0,paint
4931,,193:193:0,paint
4932,,193:193:0,paint
4933,,193:193:0,paint
4934,,193:193:0,paint
4935,,193:193:0,paint
4936,,193:193:0,paint
4937,,193:193:0,paint
4938,,193:193:0,paint
4939,,193:193:0,paint
4940,,193:193:0,paint
4941,,193:193:0,paint
4942,,193:193:0,paint
4943,,193:193:0,paint
4944,,193:193:0,paint
4945,,193:193:0,paint
4946,,193:193:0,paint
4947,,193:193:0,paint
4948,,193:193:0,paint
4949,,193:193:0,paint
4950,,193:193:0,paint
4951,,193:193:0,paint
4952,,193:193:0,paint
4953,,193:193:0,paint
4954,,193:193:0,paint
4955,,193:193:0,paint
4956,,193:193:0,paint
4957,,193:193:0,paint
4958,,193:193:0,paint
4959,,193:193:0,paint
4960,,193:193:0,paint
4961,,193:193:0,paint
4962,,193:193:0,paint
4963,,193:193:0,paint
4964,,193:193:0,paint
4965,,193:193:0,paint
4966,,193:193:0,paint
4967,,193:193:0,paint
4968,,193:193:0,paint
4969,,193:193:0,paint
4970,,193:193:0,paint
4971,,193:193:0,paint
4972,,193:193:0,paint
4973,,193:193:0,paint
4974,,193:193:0,paint
4975,,193:193:0,paint
4976,,193:193:0,paint
4977,,193:193:0,paint
4978,,193:193:0,paint
4979,,193:193:0,paint
4980,,193:193:0,paint
4981,,193:193:0,paint
4982,,193:193:0,paint
4983,,193:193:0,paint
4984,,193:193:0,paint
4985,,193:193:0,paint
4986,,193:193:0,paint
4987,,193:193:0,paint
4988,,193:193:0,paint
4989,,193:193:0,paint
4990,,193:193:0,paint
4991,,193:193:0,paint
4992,,193:193:0,paint
4993,,193:193:0,paint
4994,,193:193:0,paint
4995,,193:193:0,paint
4996,,193:193:0,paint
4997,,193:193:0,paint
4998,,193:193:0,paint
4999,,193:193:0,paint
5000,,193:193:0,paint
5001,,193:193:0,paint
5002,,193:193:0,paint
5003,,193:193:0,paint
5004,,193:193:0,paint
5005,,193:193:0,paint
5006,,193:193:0,paint
5007,,193:193:0,paint
5008,,193:193:0,paint
5009,,193:193:0,paint
5010,,193:193:0,paint
5011,,193:193:0,paint
5012,,193:193:0,paint
5013,,193:193:0,paint
5014,,193:193:0,paint
5015,,193:193:0,paint
5016,,193:193:0,paint
5017,,193:193:0,paint
5018,,193:193:0,paint
5019,,193:193:0,paint
5020,,193:193:0,paint
5021,,193:193:0,paint
5022,,193:193:0,paint
5023,,193:193:0,paint
5024,,193:193:0,paint
5025,,193:193:0,paint
5026,,193:193:0,paint
5027,,193:193:0,paint
5028,,193:193:0,paint
5029,,193:193:0,paint
5030,,193:193:0,paint
5031,,193:193:0,paint
5032,,193:193:0,paint
5033,,193:193:0,paint
5034,,193:193:0,paint
5035,,193:193:0,paint
5036,,193:193:0,paint
5037,,193:193:0,paint
5038,,193:193:0,paint
5039,,193:193:0,paint
5040,,193:193:0,paint
5041,,193:193:0,paint
5042,,193:193:0,paint
5043,,193:193:0,paint
5044,,193:193:0,paint
5045,,193:193:0,paint
5046,,193:193:0,paint
5047,,193:193:0,paint
5048,,193:193:0,paint
5049,,193:193:0,paint
5050,,193:193:0,paint
5051,,193:193:0,paint
5052,,193:193:0,paint
5053,,193:193:0,paint
5054,,193:193:0,paint
5055,,193:193:0,paint
5056,,193:193:0,paint
5057,,193:193:0,paint
5058,,193:193:0,paint
5059,,193:193:0,paint
5060,,193:193:0,paint
5061,,193:193:0,paint
5062,,193:193:0,paint
5063,,193:193:0,paint
5064,,193:193:0,paint
5065,,193:193:0,paint
5066,,193:193:0,paint
5067,,193:193:0,paint
5068,,193:193:0,paint
5069,,193:193:0,paint
5070,,193:193:0,paint
5071,,193:193:0,paint
5072,,193:193:0,paint
5073,,193:193:0,paint
5074,,193:193:0,paint
5075,,193:193:0,paint
5076,,193:193:0,paint
5077,,193:193:0,paint
5078,,193:193:0,paint
5079,,193:193:0,paint
5080,,193:193:0,paint
5081,,193:193:0,paint
5082,,193:193:0,paint
5083,,193:193:0,paint
5084,,193:193:0,paint
5085,,193:193:0,paint
5086,,193:193:0,paint
5087,,193:193:0,paint
5088,,193:193:0,paint
5089,,193:193:0,paint
5090,,193:193:0,paint
5091,,193:193:0,paint
5092,,193:193:0,paint
5093,,193:193:0,paint
5094,,193:193:0,paint
5095,,193:193:0,paint
5096,,193:193:0,paint
5097,,193:193:0,paint
5098,,193:193:0,paint
5099,,193:193:0,paint
5100,,193:193:0,paint
5101,,193:193:0,paint
5102,,193:193:0,paint
5103,,193:193:0,paint
5104,,193:193:0,paint
5105,,193:193:0,paint
5106,,193:193:0,paint
5107,,193:193:0,paint
5108,,193:193:0,paint
5109,,193:193:0,paint
5110,,193:193:0,paint
5111,,193:193:0,paint
5112,,193:193:0,paint
5113,,193:193:0,paint
5114,,193:193:0,paint
5115,,193:193:0,paint
5116,,193:193:0,paint
5117,,193:193:0,paint
5118,,193:193:0,paint
5119,,193:193:0,paint
5120,,193:193:0,paint
5121,,193:193:0,paint
5122,,193:193:0,paint
5123,,193:193:0,paint
5124,,193:193:0,paint
5125,,193:193:0,paint
5126,,193:193:0,paint
5127,,193:193:0,paint
5128,,193:193:0,paint
5129,,193:193:0,paint
5130,,193:193:0,paint
5131,,193:193:0,paint
5132,,193:193:0,paint
5133,,193:193:0,paint
5134,,193:193:0,paint
5135,,193:193:0,paint
5136,,193:193:0,paint
5137,,193:193:0,paint
5138,,193:193:0,paint
5139,,193:193:0,paint
5140,,193:193:0,paint
5141,,193:193:0,paint
5142,,193:193:0,paint
5143,,193:193:0,paint
5144,,193:193:0,paint
5145,,193:193:0,paint
5146,,193:193:0,paint
5147,,193:193:0,paint
5148,,193:193:0,paint
5149,,193:193:0,paint
5150,,193:193:0,paint
